Age,RemodAge,TotalBath,TotalPorchSF,HasPool,OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,FullBath,TotRmsAbvGrd,YearBuilt,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,GarageType_Attchd,GarageType_Basement,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Cluster
0.08108702841554322,0.7778581043181663,-1.1898549913995724,-0.8281630294754504,-0.06940906799467834,-0.7951514718918303,-0.9774668074167713,0.31172464418307205,2.007283185100253,-0.12639109080593655,-1.0260408358133,-0.934129784145668,-0.04199075100377351,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
2.5612628975501734,-0.48222355999786626,1.1693866846213092,5.5434241113482265,-0.06940906799467834,2.821425316152009,3.983504156886949,1.6503069397927341,1.7171997456016908,0.11303152736290836,0.7897405221108432,3.373995844901591,-2.6254087544126588,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,2
-1.1755354119460029,-1.1122643921558826,0.38297279261434874,-0.4858090935505961,-0.06940906799467834,1.3747946009344731,0.11904864747154145,1.6503069397927341,1.7171997456016908,1.1756119089503534,0.7897405221108432,0.29676325272497744,1.216597507067222,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
-1.1755354119460029,-1.1122643921558826,2.7422144686352303,-0.08639616830493278,-0.06940906799467834,2.0981099585432412,3.092585349790195,1.6503069397927341,1.6236244425376385,1.9805279490798988,2.6055218800349866,2.7585493264662686,1.216597507067222,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
2.0652277237232477,0.24474663095369095,-0.4034410993926118,0.3890954093684759,-0.06940906799467834,-0.7951514718918303,-0.5434294398568141,0.31172464418307205,-0.15430631567935563,-1.4078721518620398,-1.0260408358133,-0.934129784145668,-2.029235369010608,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
-0.778707272884462,-0.5306882393946367,2.7422144686352303,-0.3526714518020417,-0.06940906799467834,2.821425316152009,5.3313044035205,1.6503069397927341,1.67976962437607,3.1616795320462003,2.6055218800349866,2.1431028080309455,0.7529070961989605,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0.742467260184778,1.7471516922535757,-1.1898549913995724,1.5302751957846568,-0.06940906799467834,-0.7951514718918303,-0.5948286018047039,-1.02685765142659,-0.5660376491611858,-0.7944942062675705,-1.0260408358133,-0.934129784145668,-0.7044056236727184,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
-0.7456382612960003,-0.5306882393946367,1.1693866846213092,-0.39071077801591436,-0.06940906799467834,0.6514792433257054,0.7225128821930608,0.31172464418307205,-0.29934803542863675,-0.787653560034175,0.7897405221108432,0.29676325272497744,0.7529070961989605,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
-0.9771213424152324,-0.7730116363784891,1.1693866846213092,2.414689530257197,-0.06940906799467834,0.6514792433257054,0.5264345977251854,0.31172464418307205,0.4258605633177688,-0.21531949184007895,0.7897405221108432,0.29676325272497744,0.9847523016330911,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
-0.38187913382292116,0.09935259276337952,1.1693866846213092,-0.39071077801591436,-0.06940906799467834,-0.07183611428306244,0.4122142378409862,0.31172464418307205,0.014129229835938563,-0.7215273131113511,0.7897405221108432,0.29676325272497744,0.45482040349793523,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0.47791516747708407,1.359434257079412,-1.1898549913995724,1.1879212598598026,-0.06940906799467834,-0.7951514718918303,-0.8898978648388852,-1.02685765142659,-0.8748361492725585,-0.021501181893871166,-1.0260408358133,-0.31868326571034533,-0.5056811618720349,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1.503054526719398,-0.7730116363784891,-1.1898549913995724,-0.8281630294754504,-0.06940906799467834,-0.07183611428306244,-1.5143024988725078,0.31172464418307205,0.05155935106155949,-0.9883125162137782,-1.0260408358133,-0.934129784145668,-1.4330619836085579,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
2.0321587121347857,-0.2883648424107843,-1.1898549913995724,0.5792920404378394,-0.06940906799467834,-0.7951514718918303,-0.32069973808262564,-2.365439947036252,-2.2129629830885067,0.13583368147422692,-1.0260408358133,-0.934129784145668,-2.029235369010608,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
0.3125701095347754,1.1171108600955597,-0.4034410993926118,1.111842607432057,-0.06940906799467834,-0.07183611428306244,0.3817554752051997,0.31172464418307205,0.0796319419807752,-0.4547421100089239,-1.0260408358133,0.9122097711603002,-0.3069567000713515,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1.4369165035424745,1.7956163716503462,0.38297279261434874,-0.8281630294754504,-0.06940906799467834,-1.518466829500598,-0.8061362675904724,-2.365439947036252,-2.2129629830885067,-2.411166932760057,0.7897405221108432,0.29676325272497744,-1.3668204963416635,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
-0.21653407588061244,0.3416759897472319,-1.1898549913995724,-0.8281630294754504,-0.06940906799467834,-0.7951514718918303,-0.5548514758452341,0.31172464418307205,0.2574250178024746,0.06514700372913938,-2.841822193737443,-0.31868326571034533,0.25609594169725175,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,1
-1.0432593655921558,-0.9184056745688005,0.38297279261434874,1.3400785647152933,-0.06940906799467834,0.6514792433257054,0.3703334392167798,0.31172464418307205,0.3603578511729322,1.4880014202754177,0.7897405221108432,0.29676325272497744,1.084114532533433,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
-1.0432593655921558,-0.86994099517203,0.38297279261434874,-0.4858090935505961,-0.06940906799467834,0.6514792433257054,-0.029437820377917565,0.31172464418307205,0.4539331542369845,1.0091561839377279,0.7897405221108432,-0.31868326571034533,1.084114532533433,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
2.7266079554924825,-0.48222355999786626,-1.1898549913995724,1.492235869570784,-0.06940906799467834,-0.7951514718918303,0.6730173929099078,0.31172464418307205,-0.07944607322811376,0.06970743455140309,-1.0260408358133,0.29676325272497744,-2.6916502416795534,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,2
-0.11732704111522722,0.48707002793754334,-1.1898549913995724,-0.8281630294754504,-0.06940906799467834,-0.07183611428306244,-0.7433150696541628,-1.02685765142659,-0.5660376491611858,-0.03746268977179416,-1.0260408358133,-0.31868326571034533,0.15673371079690998,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1
-0.21653407588061244,0.3416759897472319,1.1693866846213092,0.22742827295951695,-0.06940906799467834,-0.07183611428306244,0.11143395681259484,0.31172464418307205,0.435218093624174,-0.596115465499099,0.7897405221108432,-0.31868326571034533,0.15673371079690998,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
-0.24960308746907417,0.29321131035046144,0.38297279261434874,-0.8281630294754504,-0.06940906799467834,-0.7951514718918303,0.25040206133837056,0.31172464418307205,0.692550177050318,0.849541105158498,0.7897405221108432,0.29676325272497744,0.18985445443035723,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0.014949005238619735,0.6809287455246252,0.38297279261434874,3.2705743700693324,-0.06940906799467834,1.3747946009344731,1.3354954802382635,0.31172464418307205,0.692550177050318,2.644070633719269,0.7897405221108432,0.9122097711603002,-0.04199075100377351,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
-0.9771213424152324,-0.7730116363784891,1.1693866846213092,-0.8281630294754504,-0.06940906799467834,-0.07183611428306244,0.01815399624049879,0.31172464418307205,-0.15430631567935563,-0.6873240819443732,0.7897405221108432,-0.934129784145668,0.9516315579996439,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
