Id,MSSubClass,LotFrontage,LotArea,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Typ,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_None,FireplaceQu_Po,FireplaceQu_TA,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,PavedDrive_P,PavedDrive_Y,PoolQC_Gd,PoolQC_None,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Cluster
-1.5095207384836415,-0.8808030554529563,0.9283915510411168,-0.20171568490183658,12,-0.7774040842307607,-2.3378963566735713,-0.31400026454533225,-1.1242060645078429,6,6,0.7165248964946825,0.48532110302522896,-0.2866574283994579,0.1709774456941202,0.5904745118917071,0.35148312476969085,-0.7990165612549971,-0.11738848931882168,-0.4943938147741483,-0.787899715868603,-0.23996862665148114,-1.0099503140305812,-0.7409204593491222,-1.074992899482148,-0.2167618219077108,-0.2608885341005446,-0.9070309759954802,-0.7126520124217293,0.4002990349689174,0.12112844339921809,-0.7344074621202946,-0.6893397365307228,-0.36943750558373184,-0.10393780422013356,-0.26586750527134734,-0.04742330787176155,-0.08620090209812117,2.1140976278496932,-1.3740038716478908,-1.2032750120470395,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3
-1.0403050177773547,0.30264496514753014,-0.4467114343935384,-0.1266644774662084,3,0.004125722964075288,1.2752161945492213,-1.8389015492752059,0.9073096934522112,13,14,-0.5679061752055189,-1.021776693115598,-0.2866574283994579,0.31779769032468697,-0.833925724867669,-1.26821760710336,0.8778154246244163,-0.11738848931882168,-0.1348992782652249,-0.787899715868603,-0.23996862665148114,-1.0099503140305812,-0.7409204593491222,0.17649137155677047,-0.2167618219077108,0.40437722785584346,-0.9070309759954802,1.0415586340220628,-0.9855926631219033,-0.35814441284058246,-0.7344074621202946,-0.6893397365307228,-0.36943750558373184,-0.10393780422013356,4.491241008084905,-0.04742330787176155,-0.08620090209812117,0.2563816208724281,-0.6189565721016572,-0.26617874606745195,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
1.1019728181745816,1.4860929857480165,0.048325640362937475,-1.5069540750866748,11,0.004125722964075288,-0.5313400810621751,0.9457007967532589,0.7138320022179203,12,13,2.121173654708696,1.1961688968716524,-0.2866574283994579,-0.5141836959151912,0.5612968534106025,0.31830489748737506,-0.7990165612549971,-0.11738848931882168,-0.5189555532933915,1.1870625208833205,-0.23996862665148114,0.873585714667802,-0.7409204593491222,-1.074992899482148,-0.2167618219077108,-0.9261542960569327,-0.9070309759954802,0.8744909534083682,0.4002990349689174,-0.2682807522956198,-0.7344074621202946,4.1293680835795765,-0.36943750558373184,-0.10393780422013356,-0.26586750527134734,-0.04742330787176155,-0.08620090209812117,-0.11516158052302496,0.8911380269908099,-0.0714297721917487,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
1.0522075144633087,2.432851402228406,-1.8218144198281936,-1.664561610701494,21,0.7856555301589112,-0.5313400810621751,1.177750992255631,1.1007873846865022,8,8,-0.5679061752055189,-1.021776693115598,-0.2866574283994579,0.14767264495910962,-1.0275592766059083,-1.4884003881587282,0.7024447441527871,-0.11738848931882168,-0.46090053497518024,-0.787899715868603,-0.23996862665148114,0.873585714667802,1.260017481785167,-1.074992899482148,-0.2167618219077108,-0.9261542960569327,-0.9070309759954802,1.1668593944823336,0.4002990349689174,0.8450301533447502,-0.7344074621202946,0.16661494204150135,-0.36943750558373184,-0.10393780422013356,-0.26586750527134734,-0.04742330787176155,-0.08620090209812117,-1.229791184709384,0.13609072744457637,0.04618667592574385,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0.6469757556715156,-0.644113451332859,-0.4467114343935384,-1.2132754372950862,17,-0.7774040842307607,0.37193805674352304,-1.6731514096306543,-1.6562697154021426,13,14,-0.5679061752055189,-1.021776693115598,-0.2866574283994579,0.30148432981017953,-0.852493325719281,-1.2893310244648337,-0.7990165612549971,-0.11738848931882168,-1.7090834288167216,-0.787899715868603,-0.23996862665148114,-1.0099503140305812,-0.7409204593491222,-1.074992899482148,-0.2167618219077108,-1.5914200580133209,-0.9070309759954802,-2.425095738712098,-0.9855926631219033,-1.1968719112602333,-0.7344074621202946,-0.3723194852076768,1.2066909324631832,-0.10393780422013356,-0.26586750527134734,-0.04742330787176155,-0.08620090209812117,-1.9728775875002902,-0.6189565721016572,-1.4180528738268083,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
-0.3862467404291971,0.30264496514753014,-0.11668671788922115,-0.7375160440727127,18,0.004125722964075288,-1.4346182188678733,-1.8389015492752059,-1.6562697154021426,13,14,-0.5679061752055189,-1.021776693115598,-0.2866574283994579,0.5694895382628014,-0.5474541688713699,-0.8369006524332552,1.1372679381988815,-0.11738848931882168,0.4255549370375066,1.1870625208833205,-0.23996862665148114,-1.0099503140305812,1.260017481785167,1.4279756425956889,-0.2167618219077108,-0.2608885341005446,-0.9070309759954802,-2.425095738712098,-0.9855926631219033,-1.1968719112602333,-0.7344074621202946,0.35682709283532893,1.910918532441592,-0.10393780422013356,-0.26586750527134734,-0.04742330787176155,-0.08620090209812117,-0.486704781918478,1.6461853265370436,-0.702126667894245,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1.5309023406384097,0.06595536102743282,0.9283915510411168,0.49169220988385876,21,0.7856555301589112,-0.5313400810621751,1.1446009643267208,1.0040485390693565,5,5,-0.5679061752055189,-1.021776693115598,-0.2866574283994579,1.0821951544330344,0.03609900075072083,-0.2789031935943085,1.4399625373690907,-0.11738848931882168,1.11998227153611,-0.787899715868603,-0.23996862665148114,0.873585714667802,1.260017481785167,0.17649137155677047,-0.2167618219077108,1.7349087517686197,0.7226750865655045,1.12509247432891,1.7861907330597382,2.3976745105382706,0.5619709287825402,2.63937290236126,-0.36943750558373184,-0.10393780422013356,-0.26586750527134734,-0.04742330787176155,-0.08620090209812117,0.2563816208724281,0.13609072744457637,1.3774685017193915,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
-0.6990572209000551,0.06595536102743282,1.7534533423019099,0.5615224637587476,8,0.004125722964075288,-0.5313400810621751,0.8794007408954384,0.6654625794093476,12,13,-0.5679061752055189,-1.021776693115598,-0.2866574283994579,0.8491471470829285,-0.22915243998659315,-0.5805234416153607,0.8297686628513673,-0.11738848931882168,0.3295408682804649,-0.787899715868603,-0.23996862665148114,0.873585714667802,1.260017481785167,0.17649137155677047,-0.2167618219077108,0.40437722785584346,0.7226750865655045,0.7909571131015211,0.4002990349689174,0.07120418754090554,-0.7344074621202946,-0.11870328414924004,-0.36943750558373184,-0.10393780422013356,-0.26586750527134734,-0.04742330787176155,-0.08620090209812117,0.2563816208724281,0.13609072744457637,0.20130402054446592,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2
-0.6611407990247996,-0.17073424309266447,-0.9967526285674004,-1.0174896787673604,17,-2.3404636986204324,1.2752161945492213,-0.7449506276211662,0.8589402706436385,8,8,-0.5679061752055189,-0.19036107557790846,-0.2866574283994579,-0.5677847376057156,-0.9638989308289528,-1.32552545422736,0.4117618354258401,-0.11738848931882168,-0.6105038514105707,-0.787899715868603,-0.23996862665148114,-1.0099503140305812,1.260017481785167,-1.074992899482148,-0.2167618219077108,-0.2608885341005446,-0.9070309759954802,0.12268639064674312,-0.9855926631219033,-0.7375687573637578,-0.7344074621202946,2.100438475112082,-0.36943750558373184,-0.10393780422013356,-0.26586750527134734,-0.04742330787176155,-0.08620090209812117,-0.11516158052302496,-0.6189565721016572,-0.8384935642623523,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
-1.71332150606314,-0.17073424309266447,0.9283915510411168,1.63051270532013,11,-0.7774040842307607,-0.5313400810621751,0.7468006291797972,0.5203543109836295,12,13,-0.5679061752055189,0.8168826181762109,-0.2866574283994579,-1.1597266762749847,-0.5739793129451013,-0.9726297640427287,0.5607067969222923,-0.11738848931882168,-0.21081737914288573,1.1870625208833205,-0.23996862665148114,-1.0099503140305812,1.260017481785167,-2.3264771705210663,-0.2167618219077108,-0.9261542960569327,-0.9070309759954802,0.6238894324878266,0.4002990349689174,0.12112844339921809,-0.3976858021455323,-0.21380935954615385,-0.36943750558373184,11.653697249548745,-0.26586750527134734,-0.04742330787176155,1.4111917192193184,1.3710112250587874,0.8911380269908099,-0.4464387372040438,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
